Customer_ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Segment,RFM_Score,Segment
13507,57,1,12.96,3,2,2,322,7,Loyal Customers
13508,6,1,14.93,4,2,2,422,8,Loyal Customers
13509,210,1,22.61,2,2,2,222,6,Loyal Customers
13510,3,9,333.9,4,4,4,444,12,Champions
13511,40,1,6.43,4,2,1,421,7,Loyal Customers
13512,178,2,137.87,2,3,4,234,9,Champions
13513,23,3,116.53,4,4,4,444,12,Champions
13514,40,1,7.29,4,2,1,421,7,Loyal Customers
13515,328,1,10.23,1,2,2,122,5,At Risk/Churn
13516,74,3,39.72,3,4,3,343,10,Champions
13517,67,2,60.93,3,3,3,333,9,Champions
13518,20,1,19.35,4,2,2,422,8,Loyal Customers
13519,255,1,5.38,1,2,1,121,4,At Risk/Churn
13520,220,1,9.18,2,2,1,221,5,At Risk/Churn
13521,14,2,73.85,4,3,4,434,11,Champions
13522,254,1,2.75,1,2,1,121,4,At Risk/Churn
13523,144,3,116.55000000000001,2,4,4,244,10,Champions
13524,194,1,29.3,2,2,3,223,7,Loyal Customers
13525,66,1,23.05,3,2,2,322,7,Loyal Customers
13526,102,5,44.03,3,4,3,343,10,Champions
13527,115,7,549.67,3,4,4,344,11,Champions
13528,143,1,21.34,2,2,2,222,6,Loyal Customers
13529,110,4,58.09,3,4,3,343,10,Champions
13530,217,1,37.56,2,2,3,223,7,Loyal Customers
13531,110,1,13.239999999999998,3,2,2,322,7,Loyal Customers
13532,233,2,187.23,2,3,4,234,9,Champions
13533,44,8,67.37,4,4,4,444,12,Champions
13534,233,1,11.87,2,2,2,222,6,Loyal Customers
13535,33,6,74.36,4,4,4,444,12,Champions
13536,191,2,113.5,2,3,4,234,9,Champions
13537,239,2,14.55,2,3,2,232,7,Loyal Customers
13538,9,2,31.240000000000002,4,3,3,433,10,Champions
13539,295,1,18.53,1,2,2,122,5,At Risk/Churn
13540,160,3,37.949999999999996,2,4,3,243,9,Champions
13541,171,5,61.82,2,4,3,243,9,Champions
13542,41,3,93.22,4,4,4,444,12,Champions
13543,19,1,20.64,4,2,2,422,8,Loyal Customers
13544,103,1,82.78,3,2,4,324,9,Champions
13545,216,1,8.93,2,2,1,221,5,At Risk/Churn
13546,9,2,28.259999999999998,4,3,3,433,10,Champions
13547,234,1,15.2,2,2,2,222,6,Loyal Customers
13548,46,5,46.22,3,4,3,343,10,Champions
13549,4,10,154.57,4,4,4,444,12,Champions
13550,110,1,20.46,3,2,2,322,7,Loyal Customers
13551,297,1,29.91,1,2,3,123,6,Loyal Customers
13552,1,1,6.87,4,2,1,421,7,Loyal Customers
13553,19,2,97.12,4,3,4,434,11,Champions
13554,34,1,11.65,4,2,2,422,8,Loyal Customers
13555,111,2,74.55,3,3,4,334,10,Champions
13556,73,1,117.08,3,2,4,324,9,Champions
13557,135,1,16.78,2,2,2,222,6,Loyal Customers
13558,55,3,41.760000000000005,3,4,3,343,10,Champions
13559,63,4,63.120000000000005,3,4,4,344,11,Champions
13560,5,4,120.87,4,4,4,444,12,Champions
13561,201,1,71.71000000000001,2,2,4,224,8,Loyal Customers
13562,111,1,47.879999999999995,3,2,3,323,8,Loyal Customers
13563,251,1,12.07,1,2,2,122,5,At Risk/Churn
13564,22,1,21.18,4,2,2,422,8,Loyal Customers
13565,251,1,87.59,1,2,4,124,7,Loyal Customers
13566,99,1,47.04,3,2,3,323,8,Loyal Customers
13567,5,1,14.05,4,2,2,422,8,Loyal Customers
13568,135,1,9.899999999999999,2,2,1,221,5,At Risk/Churn
13569,73,1,72.07,3,2,4,324,9,Champions
13570,15,4,77.97999999999999,4,4,4,444,12,Champions
13571,48,6,53.04,3,4,3,343,10,Champions
13572,157,2,19.17,2,3,2,232,7,Loyal Customers
13573,55,1,24.48,3,2,3,323,8,Loyal Customers
13574,65,1,13.98,3,2,2,322,7,Loyal Customers
13575,199,1,5.22,2,2,1,221,5,At Risk/Churn
13576,106,1,49.230000000000004,3,2,3,323,8,Loyal Customers
13577,137,4,36.65,2,4,3,243,9,Champions
13578,180,1,28.75,2,2,3,223,7,Loyal Customers
13579,142,2,25.560000000000002,2,3,3,233,8,Loyal Customers
13580,124,2,46.1,2,3,3,233,8,Loyal Customers
13581,22,10,196.05,4,4,4,444,12,Champions
13582,93,1,19.68,3,2,2,322,7,Loyal Customers
13583,178,1,13.74,2,2,2,222,6,Loyal Customers
13584,191,1,7.17,2,2,1,221,5,At Risk/Churn
13585,139,2,51.800000000000004,2,3,3,233,8,Loyal Customers
13586,2,2,6.76,4,3,1,431,8,Loyal Customers
13587,48,1,12.0,3,2,2,322,7,Loyal Customers
13588,17,15,351.19,4,4,4,444,12,Champions
13589,41,1,2.79,4,2,1,421,7,Loyal Customers
13590,297,1,5.12,1,2,1,121,4,At Risk/Churn
13591,44,3,77.26,4,4,4,444,12,Champions
13592,12,2,36.510000000000005,4,3,3,433,10,Champions
13593,3,11,368.4,4,4,4,444,12,Champions
13594,233,2,58.36,2,3,3,233,8,Loyal Customers
13595,23,2,15.600000000000001,4,3,2,432,9,Champions
13596,177,1,7.15,2,2,1,221,5,At Risk/Churn
13597,118,1,10.09,3,2,1,321,6,Loyal Customers
13598,5,1,36.08,4,2,3,423,9,Champions
13599,188,1,11.95,2,2,2,222,6,Loyal Customers
13600,85,1,18.04,3,2,2,322,7,Loyal Customers
13601,11,4,71.81,4,4,4,444,12,Champions
13602,48,3,47.5,3,4,3,343,10,Champions
13603,145,1,13.92,2,2,2,222,6,Loyal Customers
13604,357,1,6.4,1,2,1,121,4,At Risk/Churn
13605,34,5,703.82,4,4,4,444,12,Champions
13606,21,1,26.189999999999998,4,2,3,423,9,Champions
13607,100,1,33.71,3,2,3,323,8,Loyal Customers
13608,359,1,8.38,1,2,1,121,4,At Risk/Churn
13609,104,3,52.92,3,4,3,343,10,Champions
13610,50,3,15.21,3,4,2,342,9,Champions
13611,33,2,72.75999999999999,4,3,4,434,11,Champions
13612,191,1,19.91,2,2,2,222,6,Loyal Customers
13613,167,1,71.09,2,2,4,224,8,Loyal Customers
13614,263,1,130.56,1,2,4,124,7,Loyal Customers
13615,41,12,162.9,4,4,4,444,12,Champions
13616,201,1,7.23,2,2,1,221,5,At Risk/Churn
13617,112,1,2.21,3,2,1,321,6,Loyal Customers
13618,22,1,76.33,4,2,4,424,10,Champions
13619,5,1,15.46,4,2,2,422,8,Loyal Customers
13620,20,5,77.62,4,4,4,444,12,Champions
13621,104,6,65.47,3,4,4,344,11,Champions
13622,69,5,84.43,3,4,4,344,11,Champions
13623,268,2,21.83,1,3,2,132,6,Loyal Customers
13624,42,1,20.4,4,2,2,422,8,Loyal Customers
13625,36,3,103.93,4,4,4,444,12,Champions
13626,260,1,10.48,1,2,2,122,5,At Risk/Churn
13627,63,2,12.21,3,3,2,332,8,Loyal Customers
13628,179,1,33.67,2,2,3,223,7,Loyal Customers
13629,117,1,23.17,3,2,2,322,7,Loyal Customers
13630,237,1,7.02,2,2,1,221,5,At Risk/Churn
13631,137,1,17.27,2,2,2,222,6,Loyal Customers
13632,112,1,5.62,3,2,1,321,6,Loyal Customers
13633,160,1,26.38,2,2,3,223,7,Loyal Customers
13634,238,2,38.18,2,3,3,233,8,Loyal Customers
13635,222,2,44.95,2,3,3,233,8,Loyal Customers
13636,83,2,97.96000000000001,3,3,4,334,10,Champions
13637,203,2,67.16,2,3,4,234,9,Champions
13638,49,1,6.75,3,2,1,321,6,Loyal Customers
13639,147,1,8.05,2,2,1,221,5,At Risk/Churn
13640,11,1,39.26,4,2,3,423,9,Champions
13641,175,1,33.36,2,2,3,223,7,Loyal Customers
13642,15,2,39.9,4,3,3,433,10,Champions
13643,298,1,15.06,1,2,2,122,5,At Risk/Churn
13644,257,1,4.25,1,2,1,121,4,At Risk/Churn
13645,193,1,75.27,2,2,4,224,8,Loyal Customers
13646,190,1,6.81,2,2,1,221,5,At Risk/Churn
13647,233,1,26.4,2,2,3,223,7,Loyal Customers
13648,72,1,14.73,3,2,2,322,7,Loyal Customers
13649,113,1,33.01,3,2,3,323,8,Loyal Customers
13650,16,13,248.31,4,4,4,444,12,Champions
13651,107,2,16.21,3,3,2,332,8,Loyal Customers
13652,101,1,19.63,3,2,2,322,7,Loyal Customers
13653,32,1,54.93,4,2,3,423,9,Champions
13654,362,1,25.740000000000002,1,2,3,123,6,Loyal Customers
13655,9,15,412.3,4,4,4,444,12,Champions
13656,65,1,9.96,3,2,1,321,6,Loyal Customers
13657,80,1,5.87,3,2,1,321,6,Loyal Customers
13658,109,1,7.02,3,2,1,321,6,Loyal Customers
13659,74,3,49.29,3,4,3,343,10,Champions
13660,45,5,63.83,4,4,4,444,12,Champions
13661,5,9,467.68,4,4,4,444,12,Champions
13662,22,14,121.1,4,4,4,444,12,Champions
13663,80,3,44.7,3,4,3,343,10,Champions
13664,297,1,3.42,1,2,1,121,4,At Risk/Churn
13665,52,4,252.95999999999998,3,4,4,344,11,Champions
13666,202,2,127.69999999999999,2,3,4,234,9,Champions
13667,4,1,14.38,4,2,2,422,8,Loyal Customers
13668,219,2,25.18,2,3,3,233,8,Loyal Customers
13669,142,1,26.619999999999997,2,2,3,223,7,Loyal Customers
13670,25,7,214.48,4,4,4,444,12,Champions
13671,16,1,7.02,4,2,1,421,7,Loyal Customers
13672,160,2,133.37,2,3,4,234,9,Champions
13673,85,5,60.47,3,4,3,343,10,Champions
13674,255,1,25.38,1,2,3,123,6,Loyal Customers
13675,80,4,22.33,3,4,2,342,9,Champions
13676,82,1,19.29,3,2,2,322,7,Loyal Customers
13677,249,1,7.63,1,2,1,121,4,At Risk/Churn
13678,36,1,4.57,4,2,1,421,7,Loyal Customers
13679,149,1,19.740000000000002,2,2,2,222,6,Loyal Customers
13680,173,1,27.89,2,2,3,223,7,Loyal Customers
13681,69,1,4.57,3,2,1,321,6,Loyal Customers
13682,46,1,10.45,3,2,2,322,7,Loyal Customers
13683,46,1,6.27,3,2,1,321,6,Loyal Customers
13684,267,1,7.43,1,2,1,121,4,At Risk/Churn
13685,19,2,45.94,4,3,3,433,10,Champions
13686,46,1,26.24,3,2,3,323,8,Loyal Customers
13687,209,2,19.71,2,3,2,232,7,Loyal Customers
13688,24,1,19.8,4,2,2,422,8,Loyal Customers
13689,246,1,6.75,1,2,1,121,4,At Risk/Churn
13690,33,2,36.97,4,3,3,433,10,Champions
13691,228,2,31.66,2,3,3,233,8,Loyal Customers
13692,128,1,25.560000000000002,2,2,3,223,7,Loyal Customers
13693,64,1,16.55,3,2,2,322,7,Loyal Customers
13694,361,1,11.26,1,2,2,122,5,At Risk/Churn
13695,109,1,8.69,3,2,1,321,6,Loyal Customers
13696,123,5,58.69,2,4,3,243,9,Champions
13697,225,1,14.8,2,2,2,222,6,Loyal Customers
13698,171,1,6.35,2,2,1,221,5,At Risk/Churn
13699,20,16,168.35,4,4,4,444,12,Champions
13700,53,1,9.290000000000001,3,2,1,321,6,Loyal Customers
13701,47,1,2.17,3,2,1,321,6,Loyal Customers
13702,51,1,4.44,3,2,1,321,6,Loyal Customers
13703,95,1,5.37,3,2,1,321,6,Loyal Customers
13704,190,3,70.99,2,4,4,244,10,Champions
13705,191,1,19.46,2,2,2,222,6,Loyal Customers
13706,1,8,129.49,4,4,4,444,12,Champions
13707,117,1,7.11,3,2,1,321,6,Loyal Customers
13708,105,1,165.89,3,2,4,324,9,Champions
13709,9,7,110.94,4,4,4,444,12,Champions
13710,361,1,18.32,1,2,2,122,5,At Risk/Churn
13711,142,1,22.48,2,2,2,222,6,Loyal Customers
13712,173,1,71.16,2,2,4,224,8,Loyal Customers
13713,83,2,13.57,3,3,2,332,8,Loyal Customers
13714,14,3,99.22,4,4,4,444,12,Champions
13715,126,1,16.03,2,2,2,222,6,Loyal Customers
13716,84,1,19.34,3,2,2,322,7,Loyal Customers
13717,50,1,6.96,3,2,1,321,6,Loyal Customers
13718,66,5,350.54,3,4,4,344,11,Champions
13719,21,1,6.58,4,2,1,421,7,Loyal Customers
13720,43,3,22.46,4,4,2,442,10,Champions
13721,206,1,11.809999999999999,2,2,2,222,6,Loyal Customers
13722,32,1,9.52,4,2,1,421,7,Loyal Customers
13723,202,1,34.4,2,2,3,223,7,Loyal Customers
13724,297,1,2.5,1,2,1,121,4,At Risk/Churn
13725,32,1,8.7,4,2,1,421,7,Loyal Customers
13726,15,1,12.48,4,2,2,422,8,Loyal Customers
13727,111,1,5.46,3,2,1,321,6,Loyal Customers
13728,114,1,336.71,3,2,4,324,9,Champions
13729,16,1,16.38,4,2,2,422,8,Loyal Customers
13730,2,1,27.4,4,2,3,423,9,Champions
13731,130,1,70.51,2,2,4,224,8,Loyal Customers
13732,234,1,7.15,2,2,1,221,5,At Risk/Churn
13733,2,12,366.58,4,4,4,444,12,Champions
13734,48,1,22.38,3,2,2,322,7,Loyal Customers
13735,76,1,8.32,3,2,1,321,6,Loyal Customers
13736,136,3,109.75999999999999,2,4,4,244,10,Champions
13737,38,4,18.93,4,4,2,442,10,Champions
13738,113,1,2.11,3,2,1,321,6,Loyal Customers
13739,111,1,17.509999999999998,3,2,2,322,7,Loyal Customers
13740,10,2,99.80000000000001,4,3,4,434,11,Champions
13741,117,1,6.75,3,2,1,321,6,Loyal Customers
13742,190,2,12.97,2,3,2,232,7,Loyal Customers
13743,81,1,24.27,3,2,3,323,8,Loyal Customers
13744,234,1,27.5,2,2,3,223,7,Loyal Customers
13745,296,1,6.75,1,2,1,121,4,At Risk/Churn
13746,106,1,1.22,3,2,1,321,6,Loyal Customers
13747,65,2,13.06,3,3,2,332,8,Loyal Customers
13748,5,1,15.47,4,2,2,422,8,Loyal Customers
13749,160,1,7.84,2,2,1,221,5,At Risk/Churn
13750,15,1,28.14,4,2,3,423,9,Champions
13751,8,1,9.35,4,2,1,421,7,Loyal Customers
13752,4,1,23.73,4,2,2,422,8,Loyal Customers
13753,16,1,17.5,4,2,2,422,8,Loyal Customers
13754,148,1,6.96,2,2,1,221,5,At Risk/Churn
13755,46,1,15.62,3,2,2,322,7,Loyal Customers
13756,38,1,52.72,4,2,3,423,9,Champions
13757,77,1,5.04,3,2,1,321,6,Loyal Customers
13758,115,2,75.22,3,3,4,334,10,Champions
13759,295,1,30.12,1,2,3,123,6,Loyal Customers
13760,32,5,33.51,4,4,3,443,11,Champions
13761,175,1,19.29,2,2,2,222,6,Loyal Customers
13762,327,1,10.56,1,2,2,122,5,At Risk/Churn
13763,356,1,12.24,1,2,2,122,5,At Risk/Churn
13764,95,2,41.34,3,3,3,333,9,Champions
13765,164,1,3.68,2,2,1,221,5,At Risk/Churn
13766,15,1,54.519999999999996,4,2,3,423,9,Champions
13767,33,1,7.12,4,2,1,421,7,Loyal Customers
13768,18,2,18.43,4,3,2,432,9,Champions
13769,33,2,127.16,4,3,4,434,11,Champions
13770,295,1,13.61,1,2,2,122,5,At Risk/Churn
13771,69,1,25.770000000000003,3,2,3,323,8,Loyal Customers
13772,195,2,20.12,2,3,2,232,7,Loyal Customers
13773,103,1,2.13,3,2,1,321,6,Loyal Customers
13774,9,2,28.46,4,3,3,433,10,Champions
13775,177,1,6.44,2,2,1,221,5,At Risk/Churn
13776,107,1,8.17,3,2,1,321,6,Loyal Customers
13777,9,5,471.98,4,4,4,444,12,Champions
13778,40,1,7.38,4,2,1,421,7,Loyal Customers
13779,34,3,19.32,4,4,2,442,10,Champions
13780,55,2,12.28,3,3,2,332,8,Loyal Customers
13781,107,1,9.0,3,2,1,321,6,Loyal Customers
13782,81,1,20.8,3,2,2,322,7,Loyal Customers
13783,142,1,9.03,2,2,1,221,5,At Risk/Churn
13784,86,2,52.94,3,3,3,333,9,Champions
13785,77,6,48.56,3,4,3,343,10,Champions
13786,109,3,14.59,3,4,2,342,9,Champions
13787,5,4,21.66,4,4,2,442,10,Champions
13788,179,1,7.02,2,2,1,221,5,At Risk/Churn
13789,128,3,42.660000000000004,2,4,3,243,9,Champions
13790,80,2,17.18,3,3,2,332,8,Loyal Customers
13791,171,1,18.32,2,2,2,222,6,Loyal Customers
13792,219,1,6.75,2,2,1,221,5,At Risk/Churn
13793,96,3,55.56,3,4,3,343,10,Champions
13794,66,3,342.09,3,4,4,344,11,Champions
13795,136,4,218.03,2,4,4,244,10,Champions
13796,2,1,16.56,4,2,2,422,8,Loyal Customers
13797,74,2,12.27,3,3,2,332,8,Loyal Customers
13798,18,4,61.71,4,4,3,443,11,Champions
13799,40,2,13.88,4,3,2,432,9,Champions
13800,112,1,12.62,3,2,2,322,7,Loyal Customers
13801,324,1,3.75,1,2,1,121,4,At Risk/Churn
13802,157,5,33.92,2,4,3,243,9,Champions
13803,18,2,35.69,4,3,3,433,10,Champions
13804,55,1,2.0,3,2,1,321,6,Loyal Customers
13805,359,1,8.04,1,2,1,121,4,At Risk/Churn
13806,70,2,51.64,3,3,3,333,9,Champions
13807,65,1,15.61,3,2,2,322,7,Loyal Customers
13808,74,1,8.49,3,2,1,321,6,Loyal Customers
13809,126,3,55.81,2,4,3,243,9,Champions
13810,65,1,16.669999999999998,3,2,2,322,7,Loyal Customers
13811,103,1,2.03,3,2,1,321,6,Loyal Customers
13812,20,2,95.0,4,3,4,434,11,Champions
13813,215,1,277.16,2,2,4,224,8,Loyal Customers
13814,82,4,39.17,3,4,3,343,10,Champions
13815,2,12,267.5,4,4,4,444,12,Champions
13816,356,1,177.06,1,2,4,124,7,Loyal Customers
13817,34,2,40.56999999999999,4,3,3,433,10,Champions
13818,172,1,34.06,2,2,3,223,7,Loyal Customers
13819,105,1,4.77,3,2,1,321,6,Loyal Customers
13820,198,1,23.73,2,2,2,222,6,Loyal Customers
13821,17,2,73.86,4,3,4,434,11,Champions
13822,39,1,3.44,4,2,1,421,7,Loyal Customers
13823,3,8,141.95,4,4,4,444,12,Champions
13824,24,1,24.63,4,2,3,423,9,Champions
13825,170,1,4.19,2,2,1,221,5,At Risk/Churn
13826,40,3,53.62,4,4,3,443,11,Champions
13827,51,2,294.5,3,3,4,334,10,Champions
13828,178,1,17.33,2,2,2,222,6,Loyal Customers
13829,66,1,33.01,3,2,3,323,8,Loyal Customers
13830,172,1,42.03,2,2,3,223,7,Loyal Customers
13831,229,1,30.41,2,2,3,223,7,Loyal Customers
13832,223,2,125.15,2,3,4,234,9,Champions
13833,124,1,126.69,2,2,4,224,8,Loyal Customers
13834,93,1,37.01,3,2,3,323,8,Loyal Customers
13835,96,1,17.57,3,2,2,322,7,Loyal Customers
13836,98,1,4.25,3,2,1,321,6,Loyal Customers
13837,87,4,184.74,3,4,4,344,11,Champions
13838,43,5,18.21,4,4,2,442,10,Champions
13839,141,2,46.33,2,3,3,233,8,Loyal Customers
13840,142,1,16.15,2,2,2,222,6,Loyal Customers
13841,194,1,28.93,2,2,3,223,7,Loyal Customers
13842,50,1,13.88,3,2,2,322,7,Loyal Customers
13843,202,1,73.64,2,2,4,224,8,Loyal Customers
13844,246,1,7.26,1,2,1,121,4,At Risk/Churn
13845,222,1,18.66,2,2,2,222,6,Loyal Customers
13846,73,2,30.45,3,3,3,333,9,Champions
13847,331,1,8.38,1,2,1,121,4,At Risk/Churn
13848,24,3,36.64,4,4,3,443,11,Champions
13849,55,3,84.61,3,4,4,344,11,Champions
13850,138,5,89.82,2,4,4,244,10,Champions
13851,68,4,225.37,3,4,4,344,11,Champions
13852,9,1,4.0,4,2,1,421,7,Loyal Customers
13853,269,1,16.07,1,2,2,122,5,At Risk/Churn
13854,44,1,12.99,4,2,2,422,8,Loyal Customers
13855,251,1,25.38,1,2,3,123,6,Loyal Customers
13856,51,5,149.95,3,4,4,344,11,Champions
13857,202,3,37.86,2,4,3,243,9,Champions
13858,142,1,16.4,2,2,2,222,6,Loyal Customers
13859,146,1,8.87,2,2,1,221,5,At Risk/Churn
13860,119,1,6.92,3,2,1,321,6,Loyal Customers
13861,71,2,22.16,3,3,2,332,8,Loyal Customers
13862,20,9,349.69,4,4,4,444,12,Champions
13863,155,1,3.21,2,2,1,221,5,At Risk/Churn
13864,89,3,10.35,3,4,2,342,9,Champions
13865,52,1,13.49,3,2,2,322,7,Loyal Customers
13866,45,2,36.69,4,3,3,433,10,Champions
13867,167,2,12.690000000000001,2,3,2,232,7,Loyal Customers
13868,116,2,16.86,3,3,2,332,8,Loyal Customers
13869,357,1,22.299999999999997,1,2,2,122,5,At Risk/Churn
13870,41,3,41.57,4,4,3,443,11,Champions
13871,96,3,19.64,3,4,2,342,9,Champions
13872,206,1,5.12,2,2,1,221,5,At Risk/Churn
13873,32,1,4.38,4,2,1,421,7,Loyal Customers
13874,271,1,55.54999999999999,1,2,3,123,6,Loyal Customers
13875,172,2,101.32,2,3,4,234,9,Champions
13876,197,1,41.26,2,2,3,223,7,Loyal Customers
13877,58,5,66.08,3,4,4,344,11,Champions
13878,228,2,72.32,2,3,4,234,9,Champions
13879,205,1,18.11,2,2,2,222,6,Loyal Customers
13880,88,1,4.84,3,2,1,321,6,Loyal Customers
13881,47,3,48.39,3,4,3,343,10,Champions
13882,215,1,4.91,2,2,1,221,5,At Risk/Churn
13883,37,1,9.54,4,2,1,421,7,Loyal Customers
13884,241,1,8.46,2,2,1,221,5,At Risk/Churn
13885,236,3,36.26,2,4,3,243,9,Champions
13886,158,2,54.87,2,3,3,233,8,Loyal Customers
13887,16,2,63.86,4,3,4,434,11,Champions
13888,27,1,21.66,4,2,2,422,8,Loyal Customers
13889,139,2,33.86,2,3,3,233,8,Loyal Customers
13890,33,1,5.87,4,2,1,421,7,Loyal Customers
13891,156,2,57.620000000000005,2,3,3,233,8,Loyal Customers
13892,101,2,40.56,3,3,3,333,9,Champions
13893,6,1,9.68,4,2,1,421,7,Loyal Customers
13894,253,1,13.09,1,2,2,122,5,At Risk/Churn
13895,36,3,103.07000000000001,4,4,4,444,12,Champions
13896,4,5,60.96,4,4,3,443,11,Champions
13897,202,1,19.87,2,2,2,222,6,Loyal Customers
13898,2,2,11.379999999999999,4,3,2,432,9,Champions
13899,141,1,16.13,2,2,2,222,6,Loyal Customers
13900,34,6,121.05,4,4,4,444,12,Champions
13901,76,1,5.37,3,2,1,321,6,Loyal Customers
13902,10,5,70.39,4,4,4,444,12,Champions
13903,102,1,52.98,3,2,3,323,8,Loyal Customers
13904,10,2,12.510000000000002,4,3,2,432,9,Champions
13905,179,2,34.66,2,3,3,233,8,Loyal Customers
13906,102,1,13.709999999999999,3,2,2,322,7,Loyal Customers
13907,124,1,9.93,2,2,1,221,5,At Risk/Churn
13908,148,1,163.48999999999998,2,2,4,224,8,Loyal Customers
13909,17,6,603.2,4,4,4,444,12,Champions
13910,34,3,14.24,4,4,2,442,10,Champions
13911,128,1,9.68,2,2,1,221,5,At Risk/Churn
13912,10,2,28.9,4,3,3,433,10,Champions
13913,188,1,18.84,2,2,2,222,6,Loyal Customers
13914,13,5,32.21,4,4,3,443,11,Champions
13915,17,1,72.94,4,2,4,424,10,Champions
13916,129,1,8.87,2,2,1,221,5,At Risk/Churn
13917,13,5,53.79,4,4,3,443,11,Champions
13918,46,7,190.2,3,4,4,344,11,Champions
13919,170,1,7.98,2,2,1,221,5,At Risk/Churn
13920,143,2,8.99,2,3,1,231,6,Loyal Customers
13921,159,1,12.84,2,2,2,222,6,Loyal Customers
13922,103,2,92.34,3,3,4,334,10,Champions
13923,225,1,25.09,2,2,3,223,7,Loyal Customers
13924,138,2,55.1,2,3,3,233,8,Loyal Customers
13925,329,1,15.68,1,2,2,122,5,At Risk/Churn
13926,302,1,6.75,1,2,1,121,4,At Risk/Churn
13927,357,1,8.52,1,2,1,121,4,At Risk/Churn
13928,191,1,11.16,2,2,2,222,6,Loyal Customers
13929,115,1,6.81,3,2,1,321,6,Loyal Customers
13930,87,1,8.88,3,2,1,321,6,Loyal Customers
13931,18,8,318.98,4,4,4,444,12,Champions
13932,75,2,77.92,3,3,4,334,10,Champions
13933,362,1,5.1,1,2,1,121,4,At Risk/Churn
13934,86,1,7.02,3,2,1,321,6,Loyal Customers
13935,1,3,48.06,4,4,3,443,11,Champions
13936,229,1,8.31,2,2,1,221,5,At Risk/Churn
13937,202,1,20.2,2,2,2,222,6,Loyal Customers
13938,14,4,78.41,4,4,4,444,12,Champions
13939,8,3,22.77,4,4,2,442,10,Champions
13940,44,1,91.65,4,2,4,424,10,Champions
13941,210,1,15.420000000000002,2,2,2,222,6,Loyal Customers
13942,102,1,15.87,3,2,2,322,7,Loyal Customers
13943,295,1,8.24,1,2,1,121,4,At Risk/Churn
13944,149,1,31.12,2,2,3,223,7,Loyal Customers
13945,103,2,17.669999999999998,3,3,2,332,8,Loyal Customers
13946,248,2,82.25,1,3,4,134,8,Loyal Customers
13947,141,1,12.370000000000001,2,2,2,222,6,Loyal Customers
13948,22,5,394.96000000000004,4,4,4,444,12,Champions
13949,65,1,14.64,3,2,2,322,7,Loyal Customers
13950,73,1,6.35,3,2,1,321,6,Loyal Customers
13951,18,3,152.04,4,4,4,444,12,Champions
13952,51,1,7.1,3,2,1,321,6,Loyal Customers
13953,117,1,7.51,3,2,1,321,6,Loyal Customers
13954,172,1,20.31,2,2,2,222,6,Loyal Customers
13955,130,3,33.44,2,4,3,243,9,Champions
13956,64,2,11.99,3,3,2,332,8,Loyal Customers
13957,16,1,71.96,4,2,4,424,10,Champions
13958,51,3,50.41,3,4,3,343,10,Champions
13959,43,1,31.339999999999996,4,2,3,423,9,Champions
13960,17,1,43.59,4,2,3,423,9,Champions
13961,358,1,33.49,1,2,3,123,6,Loyal Customers
13962,108,2,18.49,3,3,2,332,8,Loyal Customers
13963,266,1,29.81,1,2,3,123,6,Loyal Customers
13964,9,6,89.21,4,4,4,444,12,Champions
13965,105,1,6.81,3,2,1,321,6,Loyal Customers
13966,107,2,42.91,3,3,3,333,9,Champions
13967,37,1,1.36,4,2,1,421,7,Loyal Customers
13968,109,3,59.87,3,4,3,343,10,Champions
13969,75,1,7.98,3,2,1,321,6,Loyal Customers
13970,198,1,5.38,2,2,1,221,5,At Risk/Churn
13971,127,1,33.7,2,2,3,223,7,Loyal Customers
13972,101,3,24.74,3,4,3,343,10,Champions
13973,66,1,20.04,3,2,2,322,7,Loyal Customers
13974,112,1,8.86,3,2,1,321,6,Loyal Customers
13975,63,1,37.3,3,2,3,323,8,Loyal Customers
13976,164,2,137.09,2,3,4,234,9,Champions
13977,17,2,26.810000000000002,4,3,3,433,10,Champions
13978,87,1,23.28,3,2,2,322,7,Loyal Customers
13979,21,5,57.3,4,4,3,443,11,Champions
13980,298,1,13.969999999999999,1,2,2,122,5,At Risk/Churn
13981,123,1,25.55,2,2,3,223,7,Loyal Customers
13982,17,6,174.08,4,4,4,444,12,Champions
13983,177,1,14.8,2,2,2,222,6,Loyal Customers
13984,69,8,122.28,3,4,4,344,11,Champions
13985,54,3,68.17999999999999,3,4,4,344,11,Champions
13986,201,1,88.13,2,2,4,224,8,Loyal Customers
13987,157,1,22.56,2,2,2,222,6,Loyal Customers
13988,24,1,6.739999999999999,4,2,1,421,7,Loyal Customers
13989,9,1,12.46,4,2,2,422,8,Loyal Customers
13990,265,1,69.28999999999999,1,2,4,124,7,Loyal Customers
13991,72,1,13.55,3,2,2,322,7,Loyal Customers
13992,238,1,4.5,2,2,1,221,5,At Risk/Churn
13993,49,2,41.31999999999999,3,3,3,333,9,Champions
